start,end,cluster
2022-03-26,2022-05-04,2
2022-05-05,2022-06-03,1
2022-06-04,2022-07-03,0
2022-07-04,2022-08-02,1
2022-08-03,2022-12-10,0
2022-12-11,2023-08-17,1
2023-08-18,2023-09-06,2
2023-09-07,2023-11-25,1
2023-11-26,2023-12-05,2
2023-12-06,2023-12-25,0
2023-12-26,2024-05-23,1
2024-05-24,2024-06-23,2
