date,ROSE,ANKR,VET,NEAR,ETH,EOS,BAKE,GRT,REEF,INJ,FIL,MATIC,BCH,IOST,CHR,EGLD,HBAR,ZIL,ALGO,DENT,DASH,ALICE,IOTA,LINK,XTZ,LRC,ONE,SXP,KAVA,AXS,ADA,SOL,ONT,ETC,MANA,SNX,ZEC,CFX,YFI,WAVES,LTC,CHZ,XLM,COTI,DOT,OMG,SUSHI,FTM,BNB,UNI,STX,RUNE,THETA,HOT,1INCH,FET,KSM,SLP,CRV,IOTX,BTC,AVAX,ENJ,CAKE,XRP,TRX,ATOM,AAVE,DOGE,NEO,SAND,QTUM
5/14/2021,8.280596736,9.007253254,10.08615323,9.335643256,11.67552612,10.03063079,8.931766775,9.22237737,8.691496018,8.634713579,9.927666712,9.95176685,10.39043332,9.073638493,8.180980869,9.464973232,9.451862996,9.383866228,9.654370475,8.812921603,9.575002531,8.289367609,9.732643903,10.29827894,9.730860766,8.884664149,9.041484436,8.545510582,8.594729148,8.594291825,10.8087843,10.06779045,9.253662973,10.12384767,9.234314262,9.513846022,9.52973765,8.832860911,9.449632512,9.522405398,10.33824215,9.3726267,10.19074849,8.412358425,10.66897599,9.158485913,9.493968783,9.243885558,10.96900231,10.32039414,9.247739629,9.653425205,10.00142895,9.326510219,8.983372978,8.515292667,9.719769375,7.921247955,9.112125858,8.531300383,11.97127585,9.679121089,9.297570056,9.725574382,10.81004153,9.952859542,9.787405475,9.880876115,10.86452777,9.851203322,8.495929356,9.355070488
5/15/2021,8.243874562,8.976883523,10.05297255,9.349414567,11.62911909,9.99000105,8.939338706,9.207639501,8.69438392,8.594426673,9.900953117,10.00247277,10.34375147,9.036848656,8.143272851,9.439819411,9.404641233,9.349864603,9.624022541,8.769115382,9.533983995,8.24474225,9.706240233,10.24622363,9.680960983,8.844841971,9.171314025,8.502750808,8.554238612,8.557714839,10.84323236,10.07187863,9.210065365,10.08304386,9.201775432,9.470197322,9.477251267,8.795647935,9.380783451,9.492997931,10.30024605,9.361021465,10.19240094,8.457944981,10.63218515,9.117208419,9.435984116,9.197710982,10.94019924,10.28059223,9.217701256,9.626754911,9.968660236,9.28305719,8.946281521,8.513763393,9.685674008,7.849946237,9.057340464,8.503729306,11.94200805,9.649312958,9.260558741,9.684707094,10.83252566,9.937930424,9.769196483,9.818705731,10.81746993,9.813714378,8.482155569,9.311107524
5/16/2021,8.250648827,8.995122365,10.06072417,9.341688139,11.61727837,9.984890931,9.029373803,9.199139129,8.666974605,8.577921828,9.888384583,10.01412158,10.34396161,9.0483543,8.13619169,9.434189953,9.434540116,9.346936982,9.628060774,8.832726932,9.528200383,8.278404818,9.742583887,10.23615327,9.671220937,8.848225522,9.142925445,8.512108035,8.547414682,8.552682254,10.86516593,10.10750057,9.207406323,10.07882135,9.19427483,9.459388595,9.468072836,8.767729564,9.373869795,9.480247185,10.29803587,9.368691056,10.22133138,8.440246229,10.62231318,9.117105559,9.441854031,9.202851511,10.94020877,10.27672036,9.205070174,9.665493635,9.976039321,9.312333346,8.925135299,8.501025591,9.686571279,7.953574683,9.062597343,8.554724106,11.94051648,9.666998751,9.259914727,9.694968881,10.82752302,9.935530461,9.76047412,9.821095206,10.82530546,9.817753606,8.469290988,9.296643271
5/17/2021,8.21647105,8.972596433,10.02194185,9.333530242,11.58110957,9.943195329,9.015858811,9.169038038,8.672926406,8.540893127,9.858684128,10.02218067,10.308836,9.018538228,8.127718781,9.399338288,9.395948318,9.313485279,9.594289712,8.789158064,9.474570243,8.35976217,9.70795019,10.20075013,9.638941089,8.805707467,9.120359432,8.514012677,8.513171355,8.559403016,10.81661328,10.11073091,9.177310462,10.05750822,9.151263113,9.497698402,9.425063098,8.713837215,9.369238261,9.434043581,10.27868591,9.342303725,10.17753022,8.400103994,10.58743634,9.078275372,9.439583174,9.171494308,10.90133573,10.24270527,9.155383118,9.648255635,9.990628102,9.29625082,8.898684777,8.47818123,9.715526765,8.063515094,9.062077447,8.479233487,11.9132839,9.641110974,9.227975134,9.658075625,10.83626424,9.910039224,9.703315345,9.873026613,10.79860543,9.782154626,8.430556546,9.256340368
5/18/2021,8.228967136,9.036118701,10.02638142,9.333656054,11.59131747,9.947717788,8.995090537,9.175066846,8.505283624,8.636425639,9.861545834,10.17524764,10.30960798,9.023985676,8.116195998,9.412342107,9.442578938,9.325440012,9.617298464,8.768252054,9.487643156,8.305160025,9.715354014,10.25595384,9.673474303,8.816730454,9.225856365,8.518641427,8.544605091,8.562570992,10.80631538,10.18672087,9.186482117,10.04950261,9.172266806,9.543603059,9.450295639,8.705349775,9.420045717,9.440357229,10.29501305,9.350212949,10.17329624,8.393082012,10.60960355,9.081539639,9.554625456,9.227976994,10.89509165,10.25960967,9.157617858,9.685477246,9.989707278,9.292230503,8.941742129,8.540768811,9.731729577,7.997480827,9.11072533,8.591002209,11.90363252,9.671288912,9.246745056,9.658382324,10.86244486,9.92025579,9.734681204,9.9005493,10.79309569,9.787637841,8.43644451,9.261289863
5/19/2021,8.089635762,8.893402391,9.880408416,9.150234865,11.47016486,9.752794233,8.84127406,8.97676324,8.581613828,8.503879171,9.689243013,10.03242081,10.13921313,8.843825543,7.925121073,9.250203053,9.264318369,9.148318206,9.469303211,8.552896515,9.293350974,8.08490342,9.520663031,10.06830724,9.493891022,8.637194224,9.0281748,8.253298818,8.355717318,8.354754584,10.6921195,9.996586612,8.990123161,9.885781066,9.029467615,9.360420332,9.234630264,8.506358998,9.234693676,9.284229763,10.10484462,9.163354151,10.02008783,8.233006836,10.41850571,8.895024603,9.36533817,9.025679678,10.72991084,10.1004521,8.9937242,9.464932474,9.78997153,9.127673489,8.746737078,8.362805666,9.518594363,7.81625582,8.876724069,8.440051335,11.84385542,9.49799599,9.062771353,9.50433884,10.69976648,9.766020285,9.536584319,9.740199677,10.64269475,9.600057693,8.253493928,9.070461593
5/20/2021,8.120676136,8.932668527,9.936730427,9.198057923,11.50807515,9.802840896,8.880197809,9.040064779,8.534379803,8.540317846,9.809295043,10.05208064,10.18392018,8.906971493,7.98086458,9.295146188,9.361558539,9.243718531,9.518847422,8.614959128,9.361148687,8.111179499,9.560885211,10.11121119,9.535776049,8.701368512,9.064708744,8.339727559,8.439886294,8.409928512,10.7596138,10.08533591,9.155342428,9.971964801,9.101835245,9.393667102,9.304321446,8.612936514,9.266024076,9.388522768,10.14739683,9.214775638,10.05593274,8.267343921,10.45642187,8.963750665,9.40182966,9.055113542,10.78055068,10.13426486,9.051804063,9.515923291,9.857153434,9.180456717,8.775861152,8.378696793,9.539918385,7.839899121,8.909919907,8.48984267,11.88081359,9.507022705,9.137996813,9.535711725,10.73430988,9.802568759,9.593015244,9.773875359,10.71253896,9.686346833,8.341564598,9.143060323
5/21/2021,8.042178142,8.925996188,9.853542664,9.116516641,11.446573,9.71809505,8.756284645,9.013860362,8.502307431,8.43488332,9.744514207,9.968438192,10.1045781,8.880396244,7.902439301,9.230616637,9.29903935,9.133713252,9.470948018,8.549301172,9.276030989,8.030609634,9.479497588,10.03418464,9.479158689,8.634879047,8.995201248,8.277807679,8.380357384,8.375019631,10.69443506,10.0182889,9.03484732,9.905418067,9.032093461,9.391923573,9.232703502,8.528891527,9.193766796,9.311239618,10.07716225,9.174822749,9.98319514,8.170744872,10.37759075,8.897168581,9.32231523,8.951553427,10.69523314,10.0529056,9.025933096,9.393735582,9.797446962,9.13230457,8.707979414,8.299778224,9.470764315,7.748265867,8.828585762,8.47379886,11.84447718,9.445664226,9.072790765,9.451413505,10.66422993,9.746791109,9.503908163,9.673084806,10.66205217,9.606882693,8.31877478,9.05347939
5/22/2021,8.014540317,8.896887154,9.819170571,9.085822696,11.42894959,9.690463878,8.699230433,8.986483129,8.420361601,8.411329217,9.725138899,9.868998209,10.07347228,8.868222144,7.878558318,9.209596824,9.363255859,9.143131031,9.474784785,8.563640736,9.260490656,8.025685256,9.451906685,10.00071172,9.457450098,8.595312862,8.932044028,8.240015539,8.345703224,8.338692775,10.67387461,9.937947468,8.98620296,9.873960046,9.002277932,9.363300067,9.203456363,8.499873558,9.145356088,9.255677933,10.05465055,9.134917416,9.955079463,8.123501651,10.33965453,8.862243645,9.2737658,8.876349459,10.66906413,10.0269109,9.007735367,9.357078845,9.837229583,9.102033018,8.661146583,8.233745401,9.45139521,7.686204343,8.784659434,8.476165581,11.84633711,9.387075457,9.044679583,9.418471843,10.62180346,9.736475539,9.46939782,9.632878269,10.64866639,9.561477028,8.486253093,9.00087458
5/23/2021,7.925572791,8.853869105,9.75786613,9.012154721,11.38751487,9.612575608,8.574265109,8.902228314,8.507516966,8.31499778,9.680855786,9.830050592,10.01667059,8.788453247,7.790073667,9.181346773,9.296196088,9.024465861,9.400678271,8.459384429,9.187258028,7.947335705,9.400276058,9.931545679,9.384056298,8.53034019,8.882664606,8.165438193,8.287546108,8.267645686,10.62673853,9.82873424,8.895682898,9.818265079,8.914250526,9.257798882,9.104308655,8.434718303,9.071472777,9.171945011,9.98279041,9.059329014,9.928691075,8.024724714,10.25115371,8.779194325,9.180621761,8.806079997,10.60319857,9.943418692,8.981069831,9.277841839,9.778653996,9.037132323,8.598010578,8.160485233,9.370985931,7.547358888,8.691745031,8.478719767,11.8162413,9.310031614,8.945881057,9.342722277,10.5671773,9.656138661,9.44469428,9.574872003,10.60329841,9.484411435,8.306854479,8.925497832
5/24/2021,8.015000945,8.899558078,9.869390774,9.097762539,11.48578688,9.724929843,8.729333407,9.001076259,8.58084814,8.45988066,9.738835392,10.02356173,10.15026432,8.883849141,7.873825427,9.265224271,9.332269861,9.114643821,9.473322881,8.563839871,9.305689955,8.027420867,9.469797464,10.04870758,9.465341336,8.622553321,9.01264069,8.260920569,8.351667128,8.364155354,10.69346242,9.927182486,8.992645205,9.966912543,9.00682912,9.329779061,9.211655894,8.50068749,9.242888946,9.237551307,10.08778485,9.14533663,9.998516089,8.148269533,10.36131519,8.945919887,9.30485272,8.935618837,10.72356123,10.10987658,9.053204306,9.38275703,9.823650826,9.130800948,8.692659553,8.291794135,9.487125941,7.688890296,8.777677642,8.502721724,11.8591383,9.399059246,9.072005195,9.479127239,10.65777304,9.738429637,9.530822546,9.691266506,10.67304662,9.576814991,8.338223873,9.063347208
5/25/2021,8.038450496,8.872723048,9.870204721,9.108463273,11.49494203,9.733492796,8.754945342,9.002092939,8.617302497,8.439152435,9.718865721,10.07613564,10.1289045,8.86823886,8.007057845,9.258246538,9.331715453,9.115478748,9.475733804,8.588571976,9.293626349,8.073245195,9.472997373,10.06797248,9.482467525,8.679762498,8.993873318,8.276344858,8.381979322,8.35729205,10.69681402,9.913832996,8.995239056,9.998348026,9.018258816,9.322597864,9.207856092,8.492962997,9.227411653,9.199932065,10.08545048,9.142511187,9.996341762,8.166536812,10.34111549,8.935572254,9.311050467,8.921292398,10.72377969,10.11756511,9.029117571,9.491000962,9.838842333,9.212422173,8.683576329,8.275360873,9.460051826,7.741843475,8.773233347,8.499968969,11.85430604,9.403548267,9.061815492,9.482264412,10.65055236,9.743750624,9.520279216,9.679638865,10.65092283,9.599936395,8.322451979,9.080037196
5/26/2021,8.05054628,8.908971445,9.941617892,9.133877424,11.52431187,9.788625381,8.848726478,9.013480864,8.645497697,8.493893785,9.742432436,10.14147534,10.15541846,8.898334212,8.005632634,9.323652494,9.362404303,9.205273452,9.495061809,8.644767041,9.336863934,8.112290527,9.543926433,10.15832666,9.512532825,8.718965358,9.023534937,8.319318443,8.420302309,8.42879982,10.75040209,9.983974681,9.043375963,10.00579622,9.11903966,9.34599915,9.24454636,8.531859561,9.254405413,9.239138457,10.1236378,9.249871332,10.01187141,8.259602684,10.38972127,9.007651287,9.35363591,8.983876052,10.7644785,10.18161715,9.05396376,9.505682642,9.876958545,9.281909154,8.754389195,8.362858495,9.486290386,7.839699783,8.848015849,8.523590445,11.86805636,9.428019155,9.259321666,9.51903523,10.67829879,9.775787156,9.556884604,9.71774448,10.66234364,9.641767621,8.421531527,9.114636813
5/27/2021,8.109024095,8.888413265,9.911958965,9.098438166,11.50434102,9.825958005,8.900778672,8.975139639,8.544398067,8.488065844,9.722915768,10.10501394,10.14812653,8.891278119,8.003092458,9.308000081,9.333784821,9.169014154,9.471089021,8.605649438,9.314800028,8.12995995,9.509489753,10.13225097,9.507716386,8.70161383,8.998655665,8.290772681,8.451316471,8.423242032,10.72361025,9.964875455,9.021967118,9.97691069,9.073535555,9.315285879,9.221896516,8.50316036,9.229524583,9.214090321,10.11153358,9.20407289,9.989210907,8.21077753,10.38093983,9.00663344,9.314226417,8.945932411,10.75444153,10.17133301,9.064215316,9.543577129,9.893243268,9.229062559,8.741374061,8.308242261,9.453246324,7.999519383,8.814302665,8.488431036,11.8591383,9.395130422,9.205345385,9.498327911,10.65158432,9.755728002,9.532559805,9.680447972,10.63669839,9.6459983,8.383534497,9.177151146
5/28/2021,8.061549121,8.851587998,9.856238669,9.05826085,11.45060088,9.767881734,8.868896198,8.903268642,8.503562293,8.408589013,9.695051379,10.0536506,10.11172119,8.83128601,7.942777918,9.246242744,9.268271022,9.130344112,9.437753274,8.552739824,9.269135131,8.083277768,9.460109642,10.08087667,9.452638087,8.639168886,8.940258255,8.240815883,8.369045506,8.364979805,10.68657253,9.898491603,8.973984008,9.94158424,9.033685788,9.266149898,9.258748882,8.448379383,9.172161834,9.147574654,10.07087192,9.197945146,9.966185424,8.140431488,10.33025854,8.94443009,9.256651589,8.885261517,10.7081599,10.13191035,9.009227037,9.442178271,9.826039037,9.176812449,8.664903752,8.349402697,9.414454639,7.892961157,8.768933171,8.43141866,11.82542612,9.339668846,9.124897658,9.443635655,10.61623627,9.71497715,9.483219954,9.612850968,10.60663764,9.584857151,8.378887086,9.100820278
5/29/2021,8.024055125,8.825000336,9.817737076,9.025135495,11.42922391,9.765532078,8.834900526,8.888985995,8.509601805,8.3729979,9.710325317,10.01967105,10.09288798,8.831124753,7.915435722,9.212441204,9.253156985,9.088232629,9.411253027,8.516709286,9.26145154,8.021706257,9.436064295,10.04164672,9.430615673,8.606877658,8.90454479,8.212032944,8.348264485,8.43654685,10.66131891,9.878273726,8.955097363,9.918947131,9.000544234,9.232183019,9.225965251,8.423872993,9.157757173,9.128134448,10.04456038,9.165408812,9.932169078,8.113987802,10.30183054,8.919910853,9.239453659,8.854639646,10.67775146,10.08555593,9.012398689,9.413508372,9.807562073,9.167648826,8.638869827,8.30887887,9.428885641,7.861376555,8.799599997,8.404364704,11.81557775,9.325260709,9.103023606,9.413918286,10.58865561,9.699333414,9.46709215,9.584944783,10.59764991,9.556669411,8.33521368,9.072391992
5/30/2021,8.057767376,8.848240831,9.85160991,9.081590864,11.44446761,9.761957035,8.830080861,8.956604141,8.527083683,8.390117253,9.706330296,10.05824399,10.09226155,8.836233461,7.925210825,9.218307876,9.267468859,9.106102843,9.411752835,8.532043638,9.267526768,8.086951766,9.453900518,10.06301313,9.436953507,8.621268026,8.941713099,8.230764934,8.357932832,8.39849072,10.70255577,9.891325014,8.957349279,9.924983606,9.016704711,9.259129865,9.224285075,8.435748585,9.18008211,9.114599983,10.05713799,9.160519901,9.939437492,8.170291848,10.30845045,8.931570704,9.265756414,8.873364065,10.70167282,10.12531806,9.004336079,9.441658128,9.812910087,9.186945785,8.684652281,8.318986655,9.446636707,7.87187648,8.781917979,8.403752704,11.82542612,9.331513439,9.157907464,9.44463876,10.62041294,9.712276815,9.474925241,9.618886008,10.592438,9.559972655,8.343478337,9.069400533
5/31/2021,8.08371207,8.873892063,9.916641023,9.114134607,11.49756987,9.793041736,8.845803291,8.988470252,8.502984349,8.433651943,9.737163057,10.07422999,10.12345719,8.868514649,7.989324112,9.267324626,9.294865623,9.146280971,9.456355004,8.56640887,9.303837785,8.110381145,9.486837074,10.13774607,9.47721032,8.665588888,9.012168479,8.262876035,8.401109469,8.437587788,10.74755262,9.95043101,8.994264424,9.950759949,9.054637974,9.311423009,9.257835819,8.532664677,9.231185884,9.139880481,10.09738992,9.181248142,9.96784126,8.195390906,10.36649899,8.966195568,9.327831257,8.912318671,10.73681459,10.16774582,9.020543826,9.504645861,9.850502017,9.205226924,8.728713876,8.355671818,9.52652863,7.893595822,8.847824776,8.41905635,11.84447718,9.371659975,9.184021423,9.495973592,10.68173455,9.739893246,9.521297716,9.690331074,10.62728864,9.592538851,8.369417485,9.104106563
6/1/2021,8.069890481,8.881055049,9.901864112,9.105265351,11.48641463,9.783504997,8.834185638,8.973630586,8.514082379,8.431824316,9.719249849,10.05894819,10.11256299,8.850280506,7.958734553,9.257799391,9.289531374,9.15532159,9.440693806,8.567444637,9.288680398,8.080328294,9.491739082,10.12237192,9.488070948,8.670560062,8.998823408,8.247529242,8.396281412,8.414997883,10.74790413,9.927697509,8.983094891,9.93635759,9.042612994,9.29515639,9.235538566,8.535813335,9.213429847,9.123273339,10.08727317,9.165495856,9.991861476,8.180560933,10.3598231,8.951452064,9.316378998,8.897566217,10.74655262,10.15432486,9.01257232,9.463535776,9.879312843,9.182182098,8.718209091,8.350361259,9.519468674,7.86455579,8.870285101,8.400121478,11.83821922,9.366402069,9.167223259,9.492636117,10.66907605,9.737466279,9.517181791,9.679871873,10.68539532,9.581829559,8.360768342,9.09042369
6/2/2021,8.092690804,8.882126342,9.918916761,9.11511474,11.49874235,9.786448886,8.857384401,8.973595617,8.545653937,8.478802905,9.725313335,10.05257969,10.11699487,8.894675777,8.002027753,9.267658977,9.301158142,9.177159655,9.49682367,8.578287384,9.315141968,8.07398357,9.545859111,10.12172934,9.502101674,8.677303299,9.014264327,8.277499724,8.528657476,8.417431369,10.75203477,9.969281616,9.007639388,9.942676892,9.057543834,9.29949461,9.264353301,8.573203374,9.214186017,9.175015164,10.09853135,9.174017466,9.990280639,8.225971487,10.4170809,8.95849961,9.335621128,8.954934101,10.79390804,10.15847341,9.025779579,9.495268624,9.901725768,9.192398127,8.767736479,8.382347817,9.609100915,7.876182327,8.884856266,8.411192423,11.84818912,9.388210385,9.1708461,9.534673162,10.67446478,9.748168242,9.550288446,9.693744684,10.7439373,9.61218316,8.368583369,9.10004514
6/3/2021,8.09797544,8.89345459,9.976403982,9.153806272,11.52370043,9.799030368,8.887246817,9.068942475,8.498085772,8.492579994,9.841701708,10.0613263,10.13151066,8.905504544,8.00561513,9.284450836,9.348689258,9.23300522,9.535793946,8.604837099,9.330573006,8.104064312,9.584297487,10.14396873,9.511696686,8.69188785,9.052060683,8.306327497,8.554073045,8.424482309,10.77308122,10.04094477,9.028383051,9.952304014,9.070308347,9.320151452,9.287009286,8.621396933,9.22182984,9.18872592,10.11278236,9.200666301,9.994332359,8.246135835,10.43520696,8.9762087,9.355958122,8.989231853,10.82088075,10.17518838,9.044327659,9.52740354,9.986291279,9.217014878,8.782518633,8.460243061,9.624639362,7.894157749,8.911962804,8.433226847,11.86510397,9.424752394,9.186390795,9.574943612,10.68566843,9.771840018,9.601862386,9.709194207,10.71339375,9.639820365,8.411911768,9.111153727
6/4/2021,8.048558834,8.852584576,9.935918917,9.098823372,11.49553198,9.760989823,8.826216009,8.995982284,8.479165531,8.436393449,9.829864387,10.01077787,10.10137274,8.860165754,7.962946308,9.237879412,9.303294947,9.187294276,9.49841717,8.545604854,9.290856892,8.042779213,9.540340975,10.09687594,9.473210488,8.654908097,9.002056524,8.258052881,8.515285979,8.382227439,10.73851537,10.01163086,8.982827279,9.918095865,9.036822919,9.277970627,9.240631992,8.555998724,9.18775368,9.14338112,10.07782297,9.162314717,9.94956439,8.192448739,10.3994133,8.939890097,9.311769193,8.93288028,10.78311376,10.14008816,9.031566284,9.464618745,9.951746589,9.182355749,8.766916536,8.399770842,9.572634307,7.850220804,8.941719657,8.394143164,11.84010609,9.378177905,9.146462854,9.530141564,10.65136626,9.744674304,9.557726197,9.681843192,10.69070999,9.600640863,8.372038032,9.069494774
6/5/2021,8.032813114,8.851674037,9.913602332,9.112429809,11.48107471,9.741531094,8.812349372,8.962781005,8.499956142,8.420047746,9.830089413,9.979237326,10.08347447,8.843548834,7.927705544,9.233512448,9.280513339,9.162206968,9.472537912,8.519313186,9.271015041,8.022550662,9.522224633,10.06576447,9.450710038,8.631380339,8.970585088,8.237938417,8.522412748,8.364397577,10.7249288,10.02577123,8.957852116,9.903104783,9.030203366,9.252722415,9.227517671,8.549276083,9.180384697,9.148451996,10.06002732,9.144804866,9.939785384,8.15763349,10.37438624,8.912920853,9.293959334,8.897718567,10.77704228,10.12175686,9.006750914,9.42210403,9.950881453,9.171837728,8.793695867,8.383386053,9.556859762,7.84118096,8.912382676,8.383194502,11.82151353,9.349561567,9.131891141,9.52436415,10.62636437,9.732771267,9.546921421,9.655447583,10.68251884,9.591219891,8.353826591,9.050926776
6/6/2021,8.059618956,8.860892548,9.924750082,9.10229155,11.49837229,9.747404879,8.812211753,8.980713684,8.448625744,8.426272562,9.824912823,9.996466845,10.08823039,8.861307242,7.959172277,9.238157334,9.292624102,9.177266431,9.49612145,8.53975944,9.273614545,8.024803945,9.538429691,10.07338487,9.507067479,8.643442988,8.989667459,8.264950897,8.515474479,8.383966718,10.73002431,10.06100767,8.977436564,9.91184157,9.03509531,9.264904194,9.220908594,8.548040867,9.191294673,9.21947483,10.07060151,9.15787057,9.94588633,8.173423891,10.3830379,8.926619368,9.297494688,8.935855566,10.78244035,10.12876643,9.023426208,9.43057293,9.9460562,9.185631198,8.823889485,8.383961178,9.573403452,7.852208377,8.904251035,8.393630491,11.82672252,9.35568028,9.139373061,9.527496397,10.63820719,9.744539553,9.555697898,9.669211307,10.68477395,9.600030886,8.362075063,9.057750831
6/7/2021,8.007694618,8.826307407,9.880302446,9.06520898,11.47691494,9.696825766,8.911604742,8.930507991,8.442457126,8.382685405,9.800297209,9.970433095,10.05224934,8.826687999,7.913030712,9.214884028,9.25403751,9.126843795,9.471515643,8.502898848,9.239020462,7.991202526,9.483484836,10.02839278,9.468563341,8.614663948,8.946857117,8.2265846,8.465492482,8.351253529,10.7046047,10.02683981,8.934741963,9.865408508,9.002676315,9.22789304,9.188711827,8.488944925,9.16446258,9.151960559,10.03085565,9.117522253,9.901532709,8.130249977,10.33455656,8.878800556,9.246980459,8.885638392,10.74482483,10.10083501,8.989683637,9.360778481,9.943057075,9.146185611,8.764656947,8.321289135,9.534949408,7.823162625,8.850357983,8.35355375,11.79726754,9.425838155,9.099149003,9.502500418,10.59590465,9.712001392,9.512503829,9.634200304,10.64048504,9.559862501,8.31877488,9.00324481
6/8/2021,8.010179839,8.804870982,9.872574118,9.065971686,11.46844862,9.687177458,8.879430807,8.932086808,8.465299188,8.38037799,9.773063791,9.970323737,10.05009293,8.811898443,7.916377706,9.206572833,9.27039795,9.121653268,9.463911759,8.510893031,9.228865916,7.972078014,9.50106797,10.01925091,9.461640574,8.598084146,8.946139797,8.217590228,8.460519049,8.330429166,10.7052664,10.05595777,8.9224178,9.862407525,8.977049945,9.212992232,9.168176724,8.462826897,9.158993095,9.160827656,10.03133831,9.098995127,9.910319748,8.122003986,10.34037057,8.880199279,9.244089556,8.875324932,10.73781174,10.08922847,8.982111169,9.361813298,9.955978358,9.15251909,8.731593784,8.339709085,9.575504401,7.794481487,8.889329039,8.357237697,11.79865065,9.40869089,9.098411586,9.48514031,10.60692916,9.717386449,9.512068064,9.62850182,10.62887516,9.539916104,8.299116842,8.990930355
6/9/2021,8.038919055,8.822594258,9.896232334,9.115333195,11.48395991,9.708276054,8.914368928,8.9397194,8.437134712,8.432155774,9.783099971,9.975428354,10.07641615,8.830048867,7.920258839,9.219579554,9.276917912,9.147247089,9.507522986,8.555308775,9.255299801,7.999797511,9.511822302,10.04337447,9.466695533,8.61806985,8.965724135,8.243875397,8.460451813,8.34827825,10.71883749,10.06237504,8.937365509,9.901800122,8.9918597,9.22987908,9.212849693,8.47554324,9.164785578,9.166272493,10.0618387,9.113422684,9.922717888,8.171143154,10.36742932,8.887665402,9.254936758,8.891547933,10.76582595,10.11863762,8.993008761,9.387428008,9.972604635,9.169260229,8.735128021,8.337260037,9.662690589,7.858347594,8.918363083,8.430665976,11.84818912,9.423003128,9.107522041,9.519063208,10.62416454,9.734137113,9.523669009,9.63646144,10.65097828,9.557813015,8.311670254,9.01040122
6/10/2021,8.020085754,8.800498335,9.868688153,9.075910259,11.46156473,9.690164236,8.658783361,8.911454872,8.421861262,8.393819873,9.760959174,9.936797946,10.05456194,8.815427227,7.934324739,9.198214229,9.250399581,9.123333731,9.501459814,8.506025021,9.238621965,7.986943314,9.486579263,10.00151551,9.43817652,8.592141226,8.930552905,8.210601105,8.435690285,8.341743359,10.69414748,10.05042068,8.92617848,9.87231348,8.968323294,9.190642158,9.178562955,8.459616,9.139182685,9.152462389,10.04977814,9.170245705,9.896714648,8.144029117,10.35895142,8.853296361,9.212649731,8.855327805,10.73871706,10.09035534,8.993201853,9.332190788,9.945388047,9.148667244,8.71959964,8.298258498,9.629256773,7.824570208,8.876213567,8.379494802,11.84010609,9.390964406,9.083495634,9.481398162,10.60704294,9.719266079,9.487951906,9.601531255,10.63197762,9.554221214,8.320078907,9.004812266
6/11/2021,8.015175393,8.761744168,9.838175523,9.083408564,11.43576222,9.672448386,8.688927687,8.876370864,8.409452631,8.347122305,9.744657455,9.894761921,10.03220759,8.796737654,7.93602632,9.162609878,9.236138413,9.095494198,9.475869809,8.490184889,9.227054712,8.025312482,9.456781559,9.965593571,9.415080208,8.557866532,8.898902535,8.180067721,8.397046688,8.371759455,10.66212639,9.992637137,8.901177326,9.858073792,8.960512086,9.130311642,9.140972433,8.438729617,9.122517708,9.145661362,10.03520904,9.201547313,9.868009104,8.103453018,10.32446316,8.820511149,9.165893587,8.80742897,10.72622269,10.0547797,8.970446838,9.259150248,9.892274085,9.123623857,8.67258006,8.271433419,9.570139318,7.873598973,8.852427714,8.335330741,11.84447718,9.365070845,9.077876545,9.457821484,10.59251328,9.695797477,9.447885076,9.562087306,10.6150187,9.522238513,8.32494663,8.969741086
6/12/2021,8.002982476,8.777972592,9.846520837,9.068853166,11.44439417,9.669346501,8.670998393,8.871720537,8.439981821,8.350715597,9.739583001,9.932387246,10.04052651,8.781738913,7.914689555,9.153602155,9.217560633,9.081503907,9.484553508,8.47501165,9.222868104,7.972607114,9.451495149,9.976629981,9.42493644,8.56547828,8.900088941,8.169348179,8.411585838,8.325349884,10.6786477,10.00411527,8.892939556,9.851753626,8.946248763,9.125759814,9.153189375,8.435117373,9.121768403,9.175188481,10.03415554,9.178882575,9.881522302,8.105564746,10.32226096,8.820800002,9.136386721,8.790965423,10.72807605,10.04790819,8.955650209,9.256700966,9.898997006,9.12229174,8.67834024,8.249189214,9.557639404,7.844814844,8.842519457,8.328899214,11.82477646,9.373383914,9.065837527,9.45494088,10.58623857,9.691691457,9.445708658,9.556888499,10.60956704,9.517979805,8.273822276,8.952609878
6/13/2021,8.021778844,8.787803162,9.867228306,9.100749367,11.4665223,9.687626727,8.696289694,8.923592819,8.444843447,8.375627593,9.760516412,9.962183229,10.0605517,8.798941249,7.937478217,9.193086437,9.227397575,9.115509615,9.506408104,8.509655539,9.245320371,8.023359098,9.478652215,10.00341156,9.439041217,8.580163494,8.923721011,8.21888297,8.431334987,8.342043088,10.69846084,10.02209786,8.913879468,9.876795568,8.961897388,9.154743951,9.171832221,8.449740702,9.142808579,9.182947916,10.05836094,9.183329862,9.903216009,8.15506588,10.34326591,8.840715342,9.174396232,8.851422541,10.75153862,10.08098013,8.979353509,9.318002181,9.942307965,9.161974108,8.714421542,8.286997467,9.591423704,7.877931035,8.864977529,8.344314721,11.86510397,9.404736559,9.087467543,9.482984892,10.61199067,9.709281359,9.47337762,9.606385772,10.62590715,9.538866917,8.288919501,8.977347946
