ticker,ROSE,ANKR,VET,NEAR,ETH,EOS,BAKE,GRT,REEF,INJ,FIL,MATIC,BCH,IOST,CHR,EGLD,HBAR,ZIL,ALGO,DENT,DASH,ALICE,IOTA,LINK,XTZ,LRC,ONE,SXP,KAVA,AXS,ADA,SOL,ONT,ETC,MANA,SNX,ZEC,CFX,YFI,WAVES,LTC,CHZ,XLM,COTI,DOT,OMG,SUSHI,FTM,BNB,UNI,STX,RUNE,THETA,HOT,1INCH,FET,KSM,SLP,CRV,IOTX,BTC,AVAX,ENJ,CAKE,XRP,TRX,ATOM,AAVE,DOGE,NEO,SAND,QTUM
1/2/2021,-0.49273479771057693,-0.8028049931363551,0.9700778199032379,0.6386056326305145,1.6131646252885814,-0.023721351974744512,0.050779919968361294,-1.7368275748025894,-1.4301350174646315,-2.034861718677569,-0.3767683010391314,1.259509246879521,0.8853980916922704,-0.6197294656005546,-0.9320357458621155,-0.10601149577371292,0.22956526302001082,-1.7926265681728824,0.5155732476704608,0.8970011517777103,-0.2223425542031216,0.040039048008501665,-0.3485133748041861,0.6300874665827629,-0.06773170733177139,0.07229889087599548,-0.002903820293640073,0.9310753716738552,-0.16592098426116725,-1.5128733837014663,0.29292061042923767,-0.4863903064602811,0.7484461391233772,0.3052593803780103,-0.9957216085308559,-0.22836001130991282,0.3338940590693373,0.059604475700893986,-0.35347752795381804,-1.2443472558094224,2.0419922202177982,-1.4070182548748709,-0.889557884749964,-0.04475611768200586,2.344087774903777,0.02654698358687759,-0.6536196074241831,-0.7400925160367031,0.28020063672963974,0.5031206542556825,1.2324754081264504,0.03261409567761624,2.314201143954977,2.8866400294884405,-2.3232493887411994,-0.6484291865830398,-0.10967249352062378,0.06251680034847544,-0.18261468840658632,0.11232944612924002,2.504419701706712,-0.7979684100070678,-0.5578268530578794,0.037470145460709495,-1.8316624935805654,0.3645310912540101,-1.5316460153978488,-1.091342816820441,3.2346758140662573,-0.04968588232485279,0.5254599956356816,-0.16975663659403398
1/3/2021,0.1289170385904075,0.11122851772150116,2.5480136607073236,0.6670200625139423,2.3401208638952946,1.392810082447731,0.050779919968361294,-1.6178619644611172,-2.320265547067318,2.4917953300630207,-0.29978646871338943,0.861182748456344,2.53851655252924,0.43086238258787724,0.17195408470885526,1.137041990821502,-0.1819151102180356,-1.309998713390415,0.9014532756568446,1.3560567091923041,0.6990306555426108,0.040039048008501665,1.7021433961147634,2.2124691399402097,1.39376457046879,2.6291673374936413,2.3738287136964384,0.688352286680963,1.3219384264491936,0.6725936543324134,2.663763032755965,2.5387972606989213,1.6423911518218095,2.656516720192248,0.4576424538750051,2.4198316011918446,0.700761963073773,0.059604475700893986,2.3402205842999777,-0.05824258254352892,2.328721711506465,0.24562525867412321,1.790608463377276,1.576808103684224,2.1216937298722245,2.299271833251313,1.2399222973096362,1.9382536239131656,2.034324451800747,2.5494957818385795,0.9444050141221823,2.1266209651300447,-2.3417809242101764,-1.3154587695126538,1.5542596868813532,1.5208090399880083,1.0425450846011477,0.06251680034847544,1.6425320336204572,0.2514664599786744,0.8284269273451748,-0.16123326811175753,0.4711349818450115,0.037470145460709495,0.5447210361617498,2.364919756801413,1.4107528645688876,1.7275570603532722,-1.3393237174283348,2.247697703840667,1.2514466067207404,1.8524844044107276
1/4/2021,0.011093569683496821,-0.49829679947599065,-1.3124731033919896,-1.0045377156948818,1.6623822793558272,0.18825924664159713,0.050779919968361294,0.6094238843463579,0.49012272530832696,-0.32273995465522587,0.015169634398103607,2.6939435302749564,-1.0324091139609277,0.27406358061771247,0.4805282798884994,2.409208546100709,-0.37112053942915557,0.7535657409905627,1.0139918575365607,-0.08015860018304491,-0.13859324951497143,0.040039048008501665,2.2111034394285687,-0.14056620669566963,1.8442840298903456,2.6291673374936413,0.2002812961133282,-1.0520267319599421,1.758701633583203,-0.14577077589561507,2.022433878982597,2.3396316744267796,-0.35616683476302413,1.4913203257396983,-0.5088095200746336,2.4198316011918446,0.3649502434127521,0.059604475700893986,-0.43744173339743586,-0.5257358529388011,-0.9353076321639017,-0.6442212144085897,2.3707030480276403,-0.629908262297494,-1.381834639386288,1.4988852047540315,0.5815589113776444,1.306248743135379,-0.13124310666528854,-0.33976130768639234,0.3414709300283121,1.0774154597217216,-1.4837519603048266,-0.4878740357366027,-1.3953701919673462,0.10210496560178453,-1.227306951751016,0.06251680034847544,-0.019722623218192067,-0.5691644324013361,-1.0895719865640536,0.638414875819648,0.8016072786259582,0.037470145460709495,1.1243829040634747,1.4072986771144422,0.698822244839638,2.373340580025754,-0.13794668493013215,0.4613576874080627,-0.22160857151522717,0.39528933243044967
1/5/2021,1.036113949903309,0.22638834203670768,2.5480136607073236,1.2548317097708774,1.4382610709784003,0.5495959084324847,0.050779919968361294,1.6102348276808638,1.5534887716558394,0.7747268535021498,0.22067241595050313,-0.24188057904701607,0.7435610508034135,-0.19125306253002125,0.11555663064884479,2.144085815026184,2.555057694663081,0.11852412653581376,1.496745131678182,-0.41444248252655913,0.04932527169407837,0.040039048008501665,0.5499158628670879,1.3412013409519332,0.4528382523804903,2.6291673374936413,0.2310493040840672,0.7277518024098779,0.6577046194167545,-0.15775553369316522,2.663763032755965,-2.156297273943344,0.6108759712340137,0.7015844160055136,0.7758471929113852,1.3074553248481144,-0.2339055783358961,0.059604475700893986,0.3380161344528622,0.6714496738361265,0.4927695467286277,1.1554354235094804,2.3707030480276403,-0.3422480553941155,0.4552133759670546,1.2662250362718366,1.3309357019820718,0.08467529669475467,0.40551015118457046,2.5643971670458976,1.0872619086444586,-0.1220525133611248,1.5360272280266036,0.19045343881457602,2.365179053629631,1.1542719512574644,-0.18947067341504126,0.06251680034847544,0.29486708179832505,0.9007927171981709,1.9952608668498413,2.5822551261666655,0.6979323466033888,0.037470145460709495,-1.0682318860419382,-2.4681579335570505,0.4769797397727121,0.8941986067741053,0.3791960671236683,0.6400722007502265,0.5372555002572679,0.7607735056273119
1/6/2021,1.3070975051487033,1.4335643186711085,1.9661259306590109,0.49598874157495476,2.3401208638952946,2.36960963514501,0.050779919968361294,1.588401148428393,-1.1223090409453473,0.03778970089505046,0.3528962242209102,2.6939435302749564,1.9519333026788748,1.3507111528276712,1.988128234288911,2.49070586511333,0.4319211299620568,2.1481128759517443,1.3413781855773208,1.4663521241041666,1.2882675550694034,0.040039048008501665,1.7586400033433636,2.2124691399402097,2.282249174541502,-2.267361148883329,1.729012261628918,1.7003389902771386,2.2822839651955165,1.296632537885096,2.663763032755965,-2.015343399814756,2.151139639238651,0.8740010763241338,2.1092677411905805,-0.3411180494033193,1.484949183873389,0.059604475700893986,0.932130383164976,0.9147938836282482,1.6060645073222326,0.9498739061921425,2.3707030480276403,0.9290186934479119,0.8076517299752755,1.0572787564748656,0.14137448995316948,2.4251066311090317,0.2245307225168222,0.5156852361616288,0.0923196822262209,0.06643270284708606,0.31176759697768314,0.6693242823653821,2.365179053629631,2.555534284910436,2.0787636353109056,0.06251680034847544,1.0045486178589909,1.262083224515451,2.504419701706712,1.31015821857808,1.6145606967443407,0.037470145460709495,2.4225491778605326,1.9282491152360148,1.4646173251570724,-0.7474585444417121,0.8156467192715996,2.2490361762442856,1.1994500456632227,2.6034684946412
1/7/2021,1.2234363593444137,-0.05629196232869044,-1.4768978986609462,-0.5038500928024882,0.3285256501016563,-1.1778396210434692,0.050779919968361294,-1.1485578837717176,-0.601884346250691,0.2219497749080071,0.1447699018278797,-1.4351471301719627,-0.27613205667016155,0.8307126523753591,-1.137954902109552,-0.838825335156015,-0.05099730194363845,-0.4720269354002844,-2.111269126686278,0.826526838110763,1.1368487558073803,0.040039048008501665,0.08164169773516289,-1.5802997292566807,-0.9394102546825944,-1.8314007671962849,1.9421911179515443,1.0789372166347178,-1.3544008920616741,0.07556180273232373,-2.2403669452936614,2.5387972606989213,-0.7989208355873986,-1.057744860472378,2.6872308875488358,-0.7892149032594874,1.249038585320876,0.059604475700893986,2.369020344372396,0.35538903280929723,0.06279327427111045,-1.1537466230044446,-2.221233790477329,1.3876835036179593,-0.9425294775623702,-1.0222810181512252,0.3115229178140957,-0.39497740975550955,0.8001496054470228,-0.5139079366148598,0.6273120744944287,-1.346711525492038,-1.6628642095046269,0.8560798491525717,-2.3232493887411994,-0.4659551579439935,-1.7205136559951595,0.06251680034847544,-0.3372998509871324,-0.14630508822214958,2.3502489845568504,-0.45302524085829055,0.4314742252073862,0.037470145460709495,2.5798394515169703,0.44317633092494624,-1.2660822893692498,-0.06647623948051284,-1.2958896370734414,1.434572941145647,-0.5126871434061011,-0.8111625142833933
1/8/2021,-2.022786489229005,-0.7502199520760924,-1.0079811926498092,2.414961997455697,-0.2162020387642705,-0.5766974842742671,0.050779919968361294,-0.8909879941988978,-0.9787822375117269,-0.037406898752169446,-0.399271797507648,-0.8269671665851271,-0.5828766546053068,2.438955499090971,0.49974020731137275,0.21123090730686683,2.555057694663081,-0.6346220730206938,-0.25793359704536345,1.7282897969196314,-0.6175414502946165,0.040039048008501665,-0.7703094640765087,-0.9627534327821551,-0.6099964924325193,-0.9867949923293308,1.0285653521230655,2.2063780061282365,-0.8076413273949508,-0.3069349297790343,0.3402467731698085,2.5387972606989213,-0.10311544328031148,-0.7958927587987935,-0.41966188123831033,0.34915568538587793,0.27535446718562356,0.059604475700893986,1.2115371887247062,-1.0319080108792722,0.4159280218826544,-0.6022058063713338,-1.192439252214348,0.8955064281263764,-0.794955792777438,-0.5393073338494129,1.4032655524789723,1.2596016265764103,-0.8237139949285872,-1.2396497705149534,-1.6979315011489184,-1.2946057113019642,0.06075694337744057,0.37711675141801737,-1.6731757111671974,-0.0564936969068437,-0.03132828956164952,0.06251680034847544,-0.5100641964159447,-0.3720527404785705,0.949071491375646,2.5822551261666655,2.5297788856159156,0.037470145460709495,-0.2680596410739526,-0.5664042770999654,-1.071728611446419,-0.7521754325220331,-0.029992281954503333,-1.2245398918067925,-0.04255812043850121,-0.2312278986752365
1/9/2021,0.6146150353858267,1.5564344289248344,1.0865825582889568,0.18782134734696962,1.2501119513397274,2.36960963514501,0.050779919968361294,1.0235249655942127,0.7148845023422353,0.2657332589593584,0.4177152343523837,1.044487201969208,2.53851655252924,2.438955499090971,2.5586512799066914,-0.2756191663500072,-2.2701222686865203,0.740039461832712,1.3248940880954208,2.5539539623441994,2.1883797648201733,0.040039048008501665,2.355916566356975,2.2124691399402097,1.512545011763766,1.7656649783861305,1.9527091246876518,1.1204045968250191,2.2822839651955165,0.20754778335383606,1.9208408188243615,0.8075076099245845,2.151139639238651,2.372768626496097,-1.6826999020063778,1.8217802092561872,2.2984745577828067,0.059604475700893986,0.5310849897117751,1.8773149926571804,0.7264400805864729,0.8065632933165443,1.1750243664906914,0.6607592238673743,1.0152200193437861,1.6616316298566396,1.4239674448047137,0.5690250185158142,0.8984194516223445,1.1218074790356225,0.15210451413222176,2.339341901956354,0.44625712176479304,2.8866400294884405,0.9329118575202359,0.2990450140055401,0.05494484630250464,0.06251680034847544,1.6542174960250287,1.7503229962289797,-0.4474009430117164,2.5822551261666655,-0.9042546276183047,0.037470145460709495,0.3107465064832402,2.7713085139530276,1.8978851717090883,1.186960283339549,0.8143061331386487,1.6833460882117648,1.0339363694488568,2.4274217139805123
1/10/2021,-0.8727923152660471,-0.6193461162149323,-1.2775063756693175,-0.17349489250131644,-0.5069761779510801,-2.6301691973220884,0.050779919968361294,-1.1488506142162918,0.05412719041232966,-1.2189846961452817,1.3143336725169434,-1.9174975279976694,1.0335396881974883,-2.387463735217343,-1.4405194726958181,-0.3662539334446478,-0.5390451314188774,-0.7986926587463967,-1.1631761241535885,0.1214842364906754,2.1883797648201733,0.040039048008501665,-0.23452060435711705,-1.6452130345918838,1.0024517580963932,-1.6028388560287166,-1.5388050317913677,-0.5364008092728799,-0.359356271395878,-0.8345148633726769,-2.1190397684114735,0.27685880746765723,0.6434108977651085,2.656516720192248,-1.4451835053445508,1.3106592880523535,2.2984745577828067,0.059604475700893986,-1.0839038441842723,1.0714526145817642,-1.0388220385215858,-0.8001658774909572,-2.2477373736463657,-0.545052489432003,-1.0237743504622112,-0.251445124511575,-1.0060328447394902,-1.1023288373967526,-0.9655111817556852,-0.7921202978291118,-0.9263059450751883,-1.1282890235879781,-0.5261187068798903,-0.6489980667508011,-0.5871837439142193,-0.627450594740686,0.6136968657738141,0.06251680034847544,-0.2772835885504692,-0.8363809130013246,-1.7169755039172958,-1.712827071445529,-1.8176724998091538,0.037470145460709495,-0.7182025239050721,-0.9899989330081963,-0.4014438957680829,1.5083234313510014,-0.7038092223021588,2.2490361762442856,-1.42711070116906,0.9429669438226895
1/11/2021,-1.3461443921413607,-2.261620153861689,-2.1672800805927492,-2.2505856510676283,-2.4259163871639493,-2.6301691973220884,0.050779919968361294,-2.031823519798982,-2.320265547067318,0.014091305129592818,-1.5920085780234694,-2.1564266129105074,-2.539626831910324,0.9599215164579186,-2.1985494599255704,-2.1547048624986322,-2.2701222686865203,-2.383068175608686,-1.9077266080927873,-2.38261627603291,-2.534495769978629,0.040039048008501665,-2.42397629701441,-2.0970995426368866,-2.5815657613013148,-2.0531481715455815,-1.507376786071345,-2.4160955814208003,-2.543551690545432,-2.2257792227626267,-2.0607795645941103,-1.9758957748653163,-2.382780802562096,-2.3308750241077516,-2.2760382055921076,-1.558630728292463,-1.857053211092271,0.059604475700893986,-2.3588171736770422,-2.436876469606796,-2.436887849113449,-1.6473013528415186,-1.2204457888357187,-2.2725938016602236,-2.35186844284122,-2.4800496425437317,-2.0648848943668243,-1.9586177439106724,-2.5057649589970694,-2.251897332041439,0.8070258897219862,-1.7064406718493297,-1.7203632218777705,-1.7997503267169546,-1.3683664844157124,-2.0777047667005077,-1.9397388917813143,0.06251680034847544,-2.2892213607693868,-1.4242199366492434,-2.3636714478743306,-0.21848959223056108,-2.243425682845609,0.037470145460709495,-2.278831056854304,-2.825203227726758,-2.2032835104960604,-2.0642285114236403,-2.0340711839576295,-1.1096043675105114,-0.7558240995764505,-2.3207828699235855
